system:index,date,temperature,.geo
20160618,2016-06-18,301.10357666015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160619,2016-06-19,301.04766845703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160620,2016-06-20,301.1925964355469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160621,2016-06-21,300.9476013183594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160622,2016-06-22,301.381103515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160623,2016-06-23,301.2865905761719,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160624,2016-06-24,301.4006652832031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160625,2016-06-25,301.5224304199219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160626,2016-06-26,301.2998352050781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160627,2016-06-27,301.0734558105469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160628,2016-06-28,300.7274169921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160629,2016-06-29,300.9405822753906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160630,2016-06-30,301.1852111816406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160701,2016-07-01,301.2105712890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160702,2016-07-02,301.2496337890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160703,2016-07-03,301.4588317871094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160704,2016-07-04,301.5002136230469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160705,2016-07-05,301.26959228515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160706,2016-07-06,301.0824279785156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160707,2016-07-07,301.4323425292969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160708,2016-07-08,301.2984924316406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160709,2016-07-09,301.0126647949219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160710,2016-07-10,301.0846252441406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160711,2016-07-11,301.2603454589844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160712,2016-07-12,300.97662353515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160713,2016-07-13,300.8428649902344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160714,2016-07-14,300.94281005859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160715,2016-07-15,300.5475158691406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160716,2016-07-16,300.6740417480469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160717,2016-07-17,300.3359680175781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160718,2016-07-18,300.772216796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160719,2016-07-19,300.9021911621094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160720,2016-07-20,300.92230224609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160721,2016-07-21,300.6604309082031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160722,2016-07-22,300.5782775878906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160723,2016-07-23,300.29656982421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160724,2016-07-24,300.16790771484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160725,2016-07-25,300.3360595703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160726,2016-07-26,300.18865966796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160727,2016-07-27,300.2118225097656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160728,2016-07-28,300.5179138183594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160729,2016-07-29,300.6759948730469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160730,2016-07-30,300.6626892089844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160731,2016-07-31,300.7080078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160801,2016-08-01,300.6629333496094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160802,2016-08-02,300.88531494140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803,2016-08-03,300.8760681152344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160804,2016-08-04,300.6645202636719,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160805,2016-08-05,301.0643615722656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160806,2016-08-06,301.3193664550781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160807,2016-08-07,301.1789245605469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160808,2016-08-08,301.0903625488281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160809,2016-08-09,300.7240295410156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160810,2016-08-10,301.0744323730469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160811,2016-08-11,300.87786865234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160812,2016-08-12,300.9664306640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160813,2016-08-13,300.9081115722656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160814,2016-08-14,300.8490295410156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160815,2016-08-15,300.77471923828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160816,2016-08-16,300.6726989746094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160817,2016-08-17,300.6800231933594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160818,2016-08-18,300.6205139160156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160819,2016-08-19,300.8778076171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160820,2016-08-20,300.6036682128906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160821,2016-08-21,300.57196044921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160822,2016-08-22,300.5545959472656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160823,2016-08-23,300.43988037109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160824,2016-08-24,300.74224853515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160825,2016-08-25,300.5621032714844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160826,2016-08-26,300.53680419921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160827,2016-08-27,300.1024475097656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160828,2016-08-28,300.23974609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160829,2016-08-29,300.1915283203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160830,2016-08-30,300.08770751953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160831,2016-08-31,299.8974609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160901,2016-09-01,300.3067321777344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160902,2016-09-02,299.9613342285156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160903,2016-09-03,300.3487243652344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160904,2016-09-04,300.114501953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160905,2016-09-05,300.3593444824219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160906,2016-09-06,300.3006896972656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160907,2016-09-07,300.2568054199219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160908,2016-09-08,299.8553771972656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160909,2016-09-09,300.11944580078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160910,2016-09-10,300.36456298828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160911,2016-09-11,300.3023376464844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160912,2016-09-12,300.1973876953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160913,2016-09-13,300.2612609863281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160914,2016-09-14,300.5270690917969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160915,2016-09-15,300.5193786621094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160916,2016-09-16,300.5345764160156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160917,2016-09-17,300.56378173828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160918,2016-09-18,300.4356994628906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160919,2016-09-19,300.3724670410156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160920,2016-09-20,300.6715393066406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160921,2016-09-21,300.4720764160156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160922,2016-09-22,300.5714111328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160923,2016-09-23,300.4066467285156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160924,2016-09-24,300.5522766113281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160925,2016-09-25,300.3696594238281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160926,2016-09-26,300.42523193359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160927,2016-09-27,300.4748229980469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160928,2016-09-28,300.4433288574219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160929,2016-09-29,300.3394775390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160930,2016-09-30,300.1809997558594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161001,2016-10-01,300.43060302734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161002,2016-10-02,300.1839599609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161003,2016-10-03,300.4434509277344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161004,2016-10-04,300.6408996582031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161005,2016-10-05,300.94390869140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161006,2016-10-06,300.9486389160156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161007,2016-10-07,300.4537658691406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161008,2016-10-08,301.0119934082031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161009,2016-10-09,301.0003967285156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161010,2016-10-10,300.9804382324219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161011,2016-10-11,300.9973449707031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161012,2016-10-12,300.94476318359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161013,2016-10-13,301.11932373046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161014,2016-10-14,300.6333923339844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161015,2016-10-15,300.3384704589844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161016,2016-10-16,300.4421691894531,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161017,2016-10-17,300.807861328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161018,2016-10-18,301.2566833496094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161019,2016-10-19,300.99554443359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161020,2016-10-20,301.28265380859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161021,2016-10-21,300.7559509277344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161022,2016-10-22,300.7456970214844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161023,2016-10-23,300.7765808105469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161024,2016-10-24,299.5592346191406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161025,2016-10-25,300.5552062988281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161026,2016-10-26,300.5421447753906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161027,2016-10-27,300.7337951660156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161028,2016-10-28,301.1671447753906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161029,2016-10-29,301.1415100097656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161030,2016-10-30,300.0769958496094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161031,2016-10-31,299.8587646484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161101,2016-11-01,299.4440612792969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161102,2016-11-02,299.4885559082031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161103,2016-11-03,299.39434814453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161104,2016-11-04,299.1164245605469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161105,2016-11-05,300.2878723144531,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161106,2016-11-06,299.970947265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161107,2016-11-07,300.77960205078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161108,2016-11-08,300.4643859863281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161109,2016-11-09,299.9550476074219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161110,2016-11-10,300.5484924316406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161111,2016-11-11,300.8722839355469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161112,2016-11-12,300.34417724609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161113,2016-11-13,300.4606018066406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161114,2016-11-14,300.1731262207031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161115,2016-11-15,300.46453857421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161116,2016-11-16,299.97015380859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161117,2016-11-17,299.2727355957031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161118,2016-11-18,299.7046203613281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161119,2016-11-19,299.5045166015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161120,2016-11-20,299.35577392578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161121,2016-11-21,299.64447021484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161122,2016-11-22,299.9998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161123,2016-11-23,300.2077331542969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161124,2016-11-24,300.3934631347656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161125,2016-11-25,300.6607971191406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161126,2016-11-26,300.3858337402344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161127,2016-11-27,299.8620910644531,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161128,2016-11-28,299.0374755859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161129,2016-11-29,299.5074462890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161130,2016-11-30,298.5704650878906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161201,2016-12-01,298.1684875488281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161202,2016-12-02,299.9018859863281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161203,2016-12-03,300.2380676269531,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161204,2016-12-04,300.0401306152344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161205,2016-12-05,300.44818115234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161206,2016-12-06,300.0741882324219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161207,2016-12-07,300.1360168457031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161208,2016-12-08,299.6598815917969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161209,2016-12-09,299.71966552734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161210,2016-12-10,300.0129089355469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161211,2016-12-11,300.803955078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161212,2016-12-12,300.84173583984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161213,2016-12-13,300.6821594238281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161214,2016-12-14,300.2250671386719,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161215,2016-12-15,300.3003845214844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161216,2016-12-16,300.16802978515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161217,2016-12-17,299.7168884277344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161218,2016-12-18,299.8818664550781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161219,2016-12-19,299.01116943359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161220,2016-12-20,300.1335754394531,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161221,2016-12-21,300.5872802734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161222,2016-12-22,300.0182800292969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161223,2016-12-23,298.53875732421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161224,2016-12-24,297.9562072753906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161225,2016-12-25,298.40582275390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161226,2016-12-26,299.8930358886719,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161227,2016-12-27,299.5010070800781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161228,2016-12-28,299.88720703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161229,2016-12-29,299.7961730957031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161230,2016-12-30,299.8410949707031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161231,2016-12-31,300.0578308105469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101,2017-01-01,299.5778503417969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170102,2017-01-02,299.8215026855469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170103,2017-01-03,299.7975158691406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170104,2017-01-04,298.7584228515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170105,2017-01-05,298.7497863769531,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170106,2017-01-06,298.93768310546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170107,2017-01-07,298.4861145019531,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170108,2017-01-08,298.6865539550781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170109,2017-01-09,298.5264587402344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170110,2017-01-10,298.40179443359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170111,2017-01-11,298.5851745605469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170112,2017-01-12,298.8930969238281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170113,2017-01-13,299.3146667480469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170114,2017-01-14,299.2445983886719,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170115,2017-01-15,299.8796691894531,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170116,2017-01-16,299.4632568359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170117,2017-01-17,298.9119567871094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170118,2017-01-18,299.2856750488281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170119,2017-01-19,299.7069091796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170120,2017-01-20,299.0485534667969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170121,2017-01-21,300.1053161621094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170122,2017-01-22,299.21722412109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170123,2017-01-23,298.5832214355469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170124,2017-01-24,298.3791198730469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170125,2017-01-25,299.1751403808594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170126,2017-01-26,299.71978759765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170127,2017-01-27,298.4288635253906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170128,2017-01-28,299.3001403808594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170129,2017-01-29,300.4347839355469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170130,2017-01-30,299.93658447265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170131,2017-01-31,299.42242431640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170201,2017-02-01,299.19854736328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170202,2017-02-02,299.3479919433594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170203,2017-02-03,299.16595458984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170204,2017-02-04,299.2057189941406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170205,2017-02-05,299.3507080078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170206,2017-02-06,298.8812561035156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170207,2017-02-07,298.5278625488281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170208,2017-02-08,298.4733581542969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170209,2017-02-09,299.003662109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170210,2017-02-10,299.744873046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170211,2017-02-11,299.9444885253906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170212,2017-02-12,300.2051086425781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170213,2017-02-13,300.5058898925781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170214,2017-02-14,300.3844909667969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170215,2017-02-15,300.1318664550781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170216,2017-02-16,300.8514709472656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170217,2017-02-17,300.7412109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170218,2017-02-18,300.17120361328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170219,2017-02-19,299.9336242675781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170220,2017-02-20,299.9569396972656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170221,2017-02-21,300.3973388671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170222,2017-02-22,300.5506591796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170223,2017-02-23,301.0245666503906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170224,2017-02-24,301.1322326660156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170225,2017-02-25,301.1616516113281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170226,2017-02-26,300.6042785644531,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170227,2017-02-27,300.4786071777344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170228,2017-02-28,300.31182861328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170301,2017-03-01,299.6298828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170302,2017-03-02,300.35845947265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170303,2017-03-03,300.43731689453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170304,2017-03-04,300.3485412597656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170305,2017-03-05,301.2606201171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170306,2017-03-06,301.4859619140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170307,2017-03-07,300.90960693359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170308,2017-03-08,301.1597595214844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170309,2017-03-09,301.0001525878906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170310,2017-03-10,300.0661315917969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170311,2017-03-11,300.1466979980469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170312,2017-03-12,300.4165344238281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170313,2017-03-13,300.5433349609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170314,2017-03-14,300.7220153808594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170315,2017-03-15,300.2395324707031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170316,2017-03-16,300.1344909667969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170317,2017-03-17,301.3127746582031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170318,2017-03-18,301.19488525390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170319,2017-03-19,301.3758239746094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170320,2017-03-20,301.1155090332031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170321,2017-03-21,301.2701721191406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170322,2017-03-22,301.7575988769531,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170323,2017-03-23,301.0895690917969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170324,2017-03-24,301.2666931152344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170325,2017-03-25,301.1206359863281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170326,2017-03-26,301.35595703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170327,2017-03-27,301.3038635253906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170328,2017-03-28,300.9087219238281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170329,2017-03-29,300.4150085449219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170330,2017-03-30,300.83001708984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170331,2017-03-31,301.3806457519531,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170401,2017-04-01,301.49566650390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170402,2017-04-02,301.1852722167969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170403,2017-04-03,301.2574768066406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170404,2017-04-04,301.3626708984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170405,2017-04-05,301.7998352050781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170406,2017-04-06,301.97918701171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170407,2017-04-07,302.0061340332031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170408,2017-04-08,302.2228088378906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170409,2017-04-09,301.8531494140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170410,2017-04-10,302.14422607421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170411,2017-04-11,301.5841369628906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170412,2017-04-12,301.50347900390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170413,2017-04-13,300.93212890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170414,2017-04-14,302.1272277832031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170415,2017-04-15,302.6610412597656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170416,2017-04-16,302.5975341796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170417,2017-04-17,302.4858093261719,"{""type"":""MultiPoint"",""coordinates"":[]}"
