image,c1,c1,c1,c2,c2,c2,c3,c3,c3,c4,c4,c4,c5,c5,c5,c6,c6,c6,c7,c7,c7,c8,c8,c8
name,x,y,dist,x,y,dist,x,y,dist,x,y,dist,x,y,dist,x,y,dist,x,y,dist,x,y,dist
2024_08_19.png,291.5,236.0,7.0,313.5,236.0,7.119691004531025,231.4,319.0,9.394147114027968,254.5,307.9,2.5495097567963922,360.9,320.5,26.143067914841215,353.9,357.4,33.226796414941965,381.9,413.4,153.56926775888462,381.9,413.4,173.37580569387416
2024_07_11.png,,,,,,,,,,,,,,,,,,,,,,,,
2024_03_05.png,237.5,989.0,761.9160058694134,237.5,989.0,763.9209972241895,232.4,989.0,679.2061910789682,237.5,989.0,679.4573790901089,237.5,989.0,683.5490106788246,237.5,989.0,651.8746045061121,237.5,989.0,683.5115214829959,237.5,989.0,683.4231851495822
2024_02_09.png,291.5,236.0,7.0,312.5,236.0,7.368174807915459,227.5,320.0,10.394229168149026,253.9,309.5,2.3194827009486403,360.9,316.5,26.673207531153803,353.9,356.4,33.15448687583628,353.9,357.5,176.11817055602185,384.9,472.4,190.18877464245887
2014_01_28.png,291.5,237.0,8.0,311.5,237.0,8.653900854527974,230.0,309.5,0.5830951894845301,252.5,304.9,6.1400325732035,359.9,322.0,27.1,355.9,339.5,34.52839411267196,398.9,464.4,160.5612655655155,398.9,464.4,174.0705891298125
2014_04_18.png,291.5,237.0,8.0,311.5,237.0,8.653900854527974,229.5,309.8,0.0,251.5,304.9,6.789698078707183,359.9,321.5,27.104612153653854,355.9,339.5,34.52839411267196,357.9,334.5,175.4389067453397,385.9,476.4,191.2400847102929
2014_02_13.png,295.4,236.0,8.01311425102625,314.5,238.0,9.004998611882181,229.5,309.8,0.0,251.5,304.9,6.789698078707183,359.9,322.0,27.1,355.9,339.5,34.52839411267196,358.9,329.5,175.57508365368932,387.9,479.4,191.00463345165218
2013_12_27.png,292.4,237.0,8.050465825031493,313.9,228.5,1.0295630140987,229.5,309.8,0.0,251.5,304.9,6.789698078707183,359.9,322.0,27.1,354.9,342.5,34.26966588690354,395.9,410.4,139.28862121508706,395.9,410.4,159.06592972726747
2013_09_22.png,294.4,236.0,7.576938695805846,312.5,237.0,8.324061508662703,229.5,309.8,0.0,256.2,307.9,1.9,359.9,320.5,27.14148116813082,354.9,341.5,34.63249918790153,358.9,328.5,175.8141348128756,387.9,479.4,191.00463345165218
2013_11_25.png,293.4,237.0,8.222530024268686,313.5,237.0,8.104936767180853,230.4,307.9,2.1023796041628637,251.5,304.9,6.789698078707183,390.4,295.9,26.320524310887123,357.9,336.5,34.21710098766405,390.9,295.5,157.82968668789786,373.9,413.4,181.25333100387425
2013_10_08.png,294.4,236.0,7.576938695805846,311.5,237.0,8.653900854527974,229.5,310.0,0.2,251.5,304.9,6.789698078707183,386.7,322.2,0.3605551275463989,374.9,360.4,13.461797799699713,398.9,413.4,137.31030551273273,398.9,413.4,156.67727978236027
2014_08_08.png,291.5,237.0,8.0,313.5,237.0,8.104936767180853,229.5,310.0,0.2,250.9,304.5,7.495331880577403,358.9,322.0,28.1,353.9,342.5,35.208095659947304,357.9,331.5,176.08750665507193,391.9,494.4,195.7395463364519
2014_09_25.png,291.5,237.0,8.0,314.8,238.0,9.0,229.5,310.0,0.2,252.5,304.9,6.1400325732035,358.9,322.0,28.1,354.9,341.5,34.63249918790153,357.9,334.5,175.4389067453397,386.9,478.4,191.36397257582212
2015_03_20.png,291.5,236.0,7.0,312.5,237.0,8.324061508662703,229.5,311.0,1.2,251.9,305.5,6.081118318204309,358.9,322.0,28.1,352.9,362.4,35.003142716047655,358.9,329.5,175.57508365368932,385.9,476.4,191.2400847102929
2015_01_15.png,292.4,236.0,7.057619995437555,313.5,237.0,8.104936767180853,229.5,310.0,0.2,251.9,305.5,6.081118318204309,360.9,319.5,26.21945842308723,355.9,339.5,34.52839411267196,358.9,332.5,174.89027988999274,388.9,480.4,190.65510745846805
2014_08_24.png,291.5,237.0,8.0,311.5,237.0,8.653900854527974,229.5,310.0,0.2,251.5,304.9,6.789698078707183,358.9,322.0,28.1,354.9,341.5,34.63249918790153,381.9,415.4,154.1334486735439,381.9,415.4,173.74340275244987
2015_09_12.png,291.5,231.0,2.0,310.5,236.0,8.21522975941635,229.5,305.9,3.9,255.9,309.5,0.42426406871192845,359.9,320.5,27.14148116813082,355.9,338.5,34.97441922319798,357.9,333.5,175.6496797605962,388.9,482.4,191.68977541851314
2015_06_24.png,292.4,236.0,7.057619995437555,310.5,236.0,8.21522975941635,229.5,310.0,0.2,251.5,304.9,6.789698078707183,359.9,317.5,27.471075697904514,386.5,385.0,30.504098085339287,386.9,385.4,143.32522457683436,386.9,385.4,165.62539056557722
2015_07_10.png,291.5,229.0,0.0,314.8,232.0,3.0,229.5,305.9,3.9,258.4,314.0,4.741307836451879,360.9,329.4,27.128767019531132,358.9,352.5,28.171084466168498,358.9,352.5,171.60014568758385,402.9,492.4,185.62911948290872
2016_02_03.png,291.5,237.0,8.0,312.5,237.0,8.324061508662703,229.5,313.0,3.2,251.9,305.5,6.081118318204309,359.9,322.0,27.1,353.9,365.4,34.84852938073571,358.9,330.5,175.3414098266579,387.9,479.4,191.00463345165218
2016_07_28.png,297.0,230.4,5.675385449465084,308.9,226.5,6.407807737440318,229.5,312.0,2.2,252.9,306.5,4.666904755831213,364.9,308.5,25.89710408520613,351.9,355.4,35.11153656563609,359.9,325.5,175.59729496777564,389.9,479.4,189.2838344920136
2017_04_10.png,291.5,236.0,7.0,313.5,237.0,8.104936767180853,229.5,313.0,3.2,256.2,306.9,2.9,392.4,310.9,12.34382436686459,385.9,353.5,1.4866068747318506,396.9,381.4,133.0072178492581,396.9,381.5,155.60321333442957
2016_10_16.png,294.4,235.0,6.664082832618455,313.5,237.0,8.104936767180853,229.5,313.0,3.2,252.9,306.5,4.666904755831213,360.9,316.5,26.673207531153803,353.9,358.4,33.32896638061253,353.9,360.5,175.91364358684632,384.9,473.4,190.6634993909427
2017_06_13.png,291.5,236.0,7.0,311.5,236.0,7.738862965578342,229.5,313.0,3.2,250.9,310.4,5.333854141237834,359.9,320.5,27.14148116813082,351.9,356.4,35.151386885868384,357.9,331.5,176.08750665507193,388.9,481.4,191.17052597092473
2017_06_29.png,293.4,235.0,6.293647591023825,313.5,237.0,8.104936767180853,229.5,313.0,3.2,253.5,305.9,4.743416490252569,360.9,320.5,26.143067914841215,353.9,356.4,33.15448687583628,353.9,360.5,175.91364358684632,384.9,475.4,191.62507664708187
2017_03_09.png,291.5,236.0,7.0,311.5,236.0,7.738862965578342,229.5,313.0,3.2,253.5,305.9,4.743416490252569,360.9,319.5,26.21945842308723,352.9,356.4,34.1528915320504,402.9,448.4,148.3857135980415,402.9,448.4,163.4716183317459
2017_04_19.png,,,,,,,,,,,,,,,,,,,,,,,,
2017_03_25.png,291.5,236.0,7.0,314.5,237.0,8.005623023850173,229.5,313.0,3.2,252.5,305.9,5.375872022286245,360.9,320.5,26.143067914841215,353.9,361.4,33.811536492741645,358.9,329.5,175.57508365368932,385.9,475.4,190.75106814904078
1988_01_05.png,298.4,243.0,15.608010763707204,310.5,241.0,12.747156545677157,230.4,303.9,5.96824932455071,249.5,299.9,11.954078801814884,357.9,320.5,29.138634147811388,354.9,344.5,33.62157045707413,356.9,334.5,176.41714769262086,386.9,479.4,191.86706335377107
1988_07_31.png,298.4,243.0,15.608010763707204,311.5,241.0,12.445481107614924,230.4,303.9,5.96824932455071,249.5,298.9,12.794530081249565,357.9,322.0,29.1,355.9,342.5,33.33481663366397,355.9,342.5,175.92387558259395,386.9,479.4,191.86706335377107
1988_03_09.png,297.4,243.0,15.192432326655268,314.5,241.0,12.003749414245535,231.4,303.9,6.198386886924694,247.5,299.9,13.179529581893277,392.4,307.9,15.098675438593943,356.9,341.5,32.787345119725686,392.9,307.5,150.638009811601,392.9,307.5,176.34386862037476
1988_06_13.png,298.4,242.0,14.71767644704829,312.5,241.0,12.218428704215611,230.4,303.9,5.96824932455071,249.5,298.9,12.794530081249565,357.9,322.4,29.102749011047045,356.9,343.5,32.046996739164186,356.9,343.5,174.77702938315434,388.9,483.4,192.21282475422913
1992_03_04.png,296.4,241.0,12.961867149450345,314.8,240.0,11.0,229.5,303.9,5.9,246.9,313.4,9.972462083156797,381.9,325.4,6.129437168288782,391.4,345.9,9.660227740586658,401.9,425.4,138.7123642650503,401.9,425.4,156.5910917006456
1996_02_12.png,297.4,238.0,10.761505470890214,311.5,238.0,9.585927185202275,229.5,306.9,2.9,250.5,300.9,10.56882207249228,358.9,322.0,28.1,354.9,347.5,32.85437565987216,355.9,341.5,176.08864245032956,354.9,347.5,200.67575837654132
1995_12_10.png,294.4,239.0,10.412012293500235,314.8,238.0,9.0,229.5,307.9,1.9,250.5,302.9,8.949860334105779,358.9,322.0,28.1,354.9,346.5,33.08186814555671,358.9,329.5,175.57508365368932,385.9,476.4,191.2400847102929
1996_04_16.png,295.4,239.0,10.733592129385205,314.5,238.0,9.004998611882181,229.5,305.9,3.9,251.5,299.9,10.959014554237985,357.9,322.0,29.1,353.9,347.5,33.83208536286228,403.9,462.4,155.3361516196407,403.9,462.4,168.7186118956649
1997_03_18.png,294.4,238.0,9.455686120002081,310.5,238.0,9.974467404327912,229.5,304.9,4.9,251.5,299.9,10.959014554237985,391.0,319.5,4.7169905660283025,394.0,354.5,7.0,396.9,365.5,132.7140158385692,396.9,365.5,156.52590839857788
1997_08_25.png,292.4,239.0,10.040418317978588,310.5,238.0,9.974467404327912,229.5,305.9,3.9,249.5,301.9,10.358571330062848,358.9,322.0,28.1,353.9,348.5,33.63941140983296,357.9,330.5,176.3145201054071,388.9,481.4,191.17052597092473
2019_02_11.png,293.4,245.0,16.11241757155021,314.8,246.0,17.0,217.5,293.9,19.920090361240835,253.5,285.9,24.052026941611388,385.9,321.5,1.2083045973594573,387.0,338.9,15.6,394.9,338.5,138.46808296499233,394.9,338.5,163.62689265521118
1997_01_29.png,296.4,239.0,11.13597772986279,311.5,239.0,10.530432089900206,231.4,306.9,3.466987164671943,250.5,300.9,10.56882207249228,358.9,322.0,28.1,353.9,349.5,33.47551343893026,358.9,329.5,175.57508365368932,385.9,476.4,191.2400847102929
2018_04_29.png,291.5,236.0,7.0,314.8,233.0,4.0,229.5,310.0,0.2,256.2,308.9,0.9,360.9,322.0,26.1,361.9,343.5,27.404561664073373,361.9,343.5,169.84113164955065,385.9,476.4,191.2400847102929
2019_04_16.png,294.4,235.0,6.664082832618455,312.5,236.0,7.368174807915459,229.5,313.0,3.2,253.5,306.9,3.9623225512317903,359.9,322.0,27.1,353.9,359.4,33.46072324382723,353.9,360.5,175.91364358684632,382.9,470.4,191.0250507132507
2018_12_25.png,293.0,230.4,2.0518284528683193,314.8,237.0,8.0,238.4,297.9,14.860013458944106,258.0,310.4,1.8973665961010275,360.9,320.5,26.143067914841215,353.9,356.4,33.15448687583628,389.9,288.5,162.15551177804596,389.9,288.5,187.81576078700104
2019_09_07.png,291.5,236.0,7.0,311.5,236.0,7.738862965578342,229.5,313.0,3.2,255.9,309.5,0.42426406871192845,370.9,331.4,18.643229333996835,382.9,357.4,5.021951811795888,394.9,349.5,136.3063094651161,394.9,349.5,161.0178872051177
2018_09_04.png,291.5,236.0,7.0,312.5,236.0,7.368174807915459,231.4,312.0,2.906888370749727,256.2,309.8,0.0,384.5,326.0,4.7169905660283025,387.0,369.0,14.5,397.9,373.4,131.6218826791351,397.9,373.5,154.86174479192724
2019_12_28.png,305.0,222.5,14.983324063771699,305.9,222.5,11.020889256316842,229.5,315.0,5.2,255.5,308.9,1.1401754250991378,392.0,325.4,6.04648658313239,389.4,358.0,4.243819034784589,399.9,398.4,132.46478777395902,399.9,398.4,153.4261059924288
2018_01_07.png,293.4,235.0,6.293647591023825,314.5,237.0,8.005623023850173,229.5,313.0,3.2,252.9,306.5,4.666904755831213,362.9,312.5,25.904825805243313,353.9,357.4,33.226796414941965,359.9,326.5,175.3408395097959,385.9,474.4,190.2660505712987
2020_03_01.png,291.5,236.0,7.0,311.5,236.0,7.738862965578342,229.5,313.0,3.2,253.9,308.5,2.6419689627245813,360.9,320.5,26.143067914841215,353.9,356.4,33.15448687583628,353.9,362.5,175.80560286862305,385.9,475.4,190.75106814904078
2021_08_27.png,291.5,236.0,7.0,314.5,237.0,8.005623023850173,225.5,314.0,5.8,254.9,308.5,1.8384776310850235,359.9,322.0,27.1,353.9,359.4,33.46072324382723,353.9,360.5,175.91364358684632,376.9,462.4,192.9232230707335
2020_11_28.png,289.5,231.0,2.8284271247461903,311.5,236.0,7.738862965578342,230.0,310.4,0.7810249675906654,253.9,307.5,3.2526911934581184,386.7,322.2,0.3605551275463989,387.4,349.9,4.6173585522460785,394.9,349.5,136.3063094651161,394.9,349.5,161.0178872051177
2021_02_16.png,291.5,229.0,0.0,313.5,225.9,3.361547262794322,228.9,309.8,0.6,245.9,309.8,10.3,380.9,320.5,6.281719509815764,384.9,354.5,2.1,397.9,405.4,136.02176296460797,397.9,405.4,156.28681966180002
2021_05_07.png,291.5,236.0,7.0,312.5,236.0,7.368174807915459,229.5,312.0,2.2,253.9,307.5,3.2526911934581184,360.9,315.5,26.897211751406502,353.9,356.4,33.15448687583628,395.9,393.4,135.4648293838663,395.9,393.4,156.97888393029172
2020_04_11.png,,,,,,,,,,,,,,,,,,,,,,,,
2020_07_07.png,291.5,235.0,6.0,311.5,236.0,7.738862965578342,233.0,309.8,3.5,252.9,308.5,3.5468295701936396,359.9,320.5,27.14148116813082,352.9,357.4,34.22309161954834,359.9,320.5,176.95878051116875,388.9,481.4,191.17052597092473
2021_10_14.png,292.4,235.0,6.067124524847005,311.5,236.0,7.738862965578342,222.9,309.8,6.6,254.5,307.9,2.5495097567963922,360.9,322.0,26.1,352.9,356.4,34.1528915320504,360.9,322.5,175.43719674003003,385.9,474.4,190.2660505712987
2022_02_03.png,291.5,236.0,7.0,311.5,236.0,7.738862965578342,229.5,308.9,0.9,254.5,307.9,2.5495097567963922,360.9,316.5,26.673207531153803,352.9,355.4,34.11187476524854,394.9,454.4,158.34367685512422,394.9,454.4,173.22635480780633
2022_12_13.png,141.5,1165.0,947.9430362632556,141.5,1165.0,951.9080260193208,141.5,1165.0,859.7156739294684,141.5,1165.0,862.8575374880838,141.5,1165.0,878.0200738024159,141.5,1165.0,846.8651014181656,141.5,1165.0,883.7307282198577,141.5,1165.0,883.8706070460767
2023_08_17.png,291.5,235.0,6.0,311.5,236.0,7.738862965578342,229.5,319.0,9.2,254.5,307.9,2.5495097567963922,359.9,322.0,27.1,357.9,348.5,29.712118739665804,357.9,348.5,173.06880134790327,386.9,473.4,188.90783467077273
2022_09_15.png,292.4,235.0,6.067124524847005,311.5,236.0,7.738862965578342,231.4,318.0,8.417244204607586,253.9,308.5,2.6419689627245813,376.9,328.4,11.957006314291217,374.5,367.0,17.67766952966369,374.9,371.0,154.6,374.9,371.5,177.94032707624206
2024_08_03.png,291.5,235.0,6.0,312.5,236.0,7.368174807915459,229.5,321.0,11.2,254.5,307.9,2.5495097567963922,359.9,322.0,27.1,353.9,357.4,33.226796414941965,353.9,358.5,176.0443410053274,388.9,477.4,189.1321495674387
2023_02_22.png,291.5,235.0,6.0,311.5,236.0,7.738862965578342,229.5,319.0,9.2,254.5,307.9,2.5495097567963922,359.9,322.0,27.1,353.9,356.4,33.15448687583628,358.9,327.5,176.05854140029675,386.9,477.4,190.8647950775627
2022_04_24.png,291.5,235.0,6.0,311.5,236.0,7.738862965578342,229.5,318.0,8.2,254.9,308.5,1.8384776310850235,359.9,322.0,27.1,353.9,359.4,33.46072324382723,381.9,416.4,154.42447992465443,381.9,416.4,173.93553403488318
2023_04_11.png,291.5,235.0,6.0,311.5,236.0,7.738862965578342,229.5,319.0,9.2,254.5,307.9,2.5495097567963922,359.9,321.5,27.104612153653854,353.9,356.4,33.15448687583628,353.9,357.5,176.11817055602185,385.9,476.4,191.2400847102929
2023_11_05.png,291.5,228.9,0.1,310.9,229.0,3.9,229.5,309.8,0.0,254.5,307.9,2.5495097567963922,360.9,316.5,26.673207531153803,369.5,374.0,26.201145013147805,395.9,401.4,137.01503567127222,395.9,401.4,157.73639402496812
2024_04_06.png,165.5,1121.0,900.8551492887188,165.5,1121.0,904.4083646229726,165.5,1121.0,813.7207383371767,165.5,1121.0,816.2548192813321,165.5,1121.0,829.1340362088629,165.5,1121.0,797.8624568182163,165.5,1121.0,833.6642009826259,165.5,1121.0,833.757308813542
2024_11_07.png,291.5,235.0,6.0,312.5,236.0,7.368174807915459,233.4,319.0,9.992497185388645,254.9,308.5,1.8384776310850235,360.9,320.5,26.143067914841215,353.9,338.5,36.76424893833682,366.9,414.4,168.29236465151945,366.9,414.4,188.32145390262895
2024_01_24.png,294.4,235.0,6.664082832618455,312.5,236.0,7.368174807915459,229.5,321.0,11.2,253.9,309.5,2.3194827009486403,360.9,319.5,26.21945842308723,353.9,355.4,33.112233388885144,359.9,324.5,175.85906288843915,385.9,473.4,189.78506263665747
