,name,c1_dist,c2_dist,c3_dist,c4_dist,c5_dist,c6_dist,c7_dist,c8_dist
137,2022-3,152.75896322065105,85.87145789901683,1036.4432335000001,1032.000242,2501.794836,2623.3503859999996,1985.4060857329898,2168.989903940341
138,2022-4,146.7276388,83.77350416,1035.791968,1031.0,2458.158864,2522.134017,1958.529295,2138.084423
139,2023-1,149.2514657,85.0,1035.934844,1031.527993,2542.604373,2722.170458,1930.09119,2109.712777
140,2023-2,167.9077127,100.1698557,1040.730993,1024.141104,2030.892661,2171.094194,1946.979455,2125.705765
141,2023-3,139.0863041,74.8465096,1034.773405,1031.212878,2542.336327,2721.365282,1930.565979,2110.030568
142,2023-4,145.4015728,81.4942203,1035.3867025,1027.2313015,2286.4791995,2446.1273655,1987.9145215,2176.8201915
143,2024-1,151.7168415,88.141931,1036.0,1023.249725,2030.622072,2170.889449,2045.263064,2243.609815
144,2024-2,142.0211252,75.58438992,1035.811759,1034.698024,2547.686205,2727.786832,1942.374063,2121.280981
145,2024-3,172.6296614,107.7032961,1037.0,1028.048637,2537.558669,2720.020037,1930.565979,2110.030568
146,2024-4,158.9370945,96.17692031000001,1031.004365,1023.0000000000001,2464.208798,2528.6775199999997,1924.370546,2104.219095
